bugName	pval	p3M	p1Y	p2Y	s3M	s1Y	s2Y	Adjustedpval	Adjustedp3M	Adjustedp1Y	Adjustedp2Y
Erysipelotrichaceae	0.285703336715198	0.154267532695966	0.549242564576559	0.584248943423523	-0.257073552462998	0.120030253361446	-0.134794407098078	0.650362397143607	0.480296854373008	0.859803870241338	0.91669235941403
Aurantimonadaceae	0.287507701389329	0.334542909390447	0.0800293693606056	0.942488128277353	0.0728057267798379	0.151844634427018	-0.00759820751463598	0.650362397143607	0.664683938394177	0.43062209727946	0.9898110293099
Burkholderiaceae	0.288571394759084	0.0915561792341469	0.201526834978392	0.954521816662604	0.19870123925641	0.166979064079198	0.00903965498443821	0.650362397143607	0.37876665929743	0.629377852663446	0.990706323398539
Veillonellaceae	0.291380979564003	0.0943254756371383	0.46655585703599	0.151969103793945	0.304976318894648	0.147048646679537	0.359789828203027	0.651830043172807	0.384949914086699	0.853669246510155	0.706071836088793
Unclassified Firmicutes Phylum	0.299339843658662	0.244045190959003	0.148668085496478	0.105904739543932	0.117175744812394	0.166647924119781	0.232530256165936	0.661790806770853	0.569674310665742	0.598636824265817	0.639664626845346
Unclassified Alteromonadales Order	0.300216359362937	0.144465328883236	0.958225831513968	0.552899438979294	-0.156721631755131	0.00617300882377537	0.0852945093924809	0.661790806770853	0.459247677081444	0.984300003800062	0.914496699522792
Alteromonadaceae	0.304914855953424	0.082666214072618	0.168012040843992	0.518121945561328	0.163596649633316	0.143727298926686	0.0813238787283261	0.667277438390827	0.368435773804999	0.599793585958797	0.914496699522792
Propionibacteriaceae	0.313897677662807	0.881502937188015	0.0932112351053835	0.355413502368537	0.00627031671150953	0.08001652584346	0.0529199370457309	0.681514133296049	0.963338583023086	0.477115135624167	0.86797152741978
Chromobacteriaceae	0.317334337079252	0.161269120495077	0.558267288413648	0.826519705523151	0.0974115925017996	-0.0448221245828469	0.0203805867928059	0.681514133296049	0.483470886350175	0.864598569748316	0.9674765545271
Marinilabiliaceae	0.318190373492526	0.515270772864359	0.24480623268011	0.0844458812072534	0.0368028344332721	0.0736436285613678	0.134367463828814	0.681514133296049	0.806278618678945	0.670411762410817	0.613047287471906
Scytonemataceae	0.325024501689473	0.227355476775245	0.238893916041215	0.0979375834479128	0.158586144734608	0.175931603599799	0.309426225134071	0.688306654506812	0.562797983492819	0.668018172633769	0.62930106811212
Deinococcaceae	0.327027824485394	0.836305427441387	0.190940839371552	0.129166750040937	0.0204212184271608	0.149282112802769	0.215996860378334	0.688306654506812	0.950603748693376	0.613448228619241	0.672557905385568
Alcanivoracaceae	0.328199199499937	0.104647773026087	0.900943011800467	0.55912125470248	0.0834512927471818	-0.0070269135270001	0.040397123971859	0.688306654506812	0.400045917137701	0.96143035181534	0.914496699522792
Amoebophilaceae	0.333113210474842	0.0964609907674919	0.951601314854886	0.939073134380842	0.160763184973081	0.00650438975105031	0.0101126394611868	0.692465025145097	0.387019578441926	0.981669276423241	0.9898110293099
Oceanospirillaceae	0.334767859838358	0.330628657169197	0.070537885643525	0.463598880430109	0.0490398145469916	0.106264550052741	0.0525423381877428	0.692465025145097	0.664683938394177	0.416406470409284	0.897543533187451
Unclassified Actinobacteria Class	0.340685766751659	0.0986403016671592	0.289458512110371	0.96220065579335	-0.116419733529883	-0.0831222895291624	-0.00454699287343129	0.695568249165972	0.387019578441926	0.738810109865867	0.990706323398539
Gemmatimonadaceae	0.341231928110957	0.20653143689315	0.0978863721668478	0.327183238810111	-0.0874042500281968	-0.128394763675651	-0.0914187870267957	0.695568249165972	0.542326713583288	0.492694739906467	0.86797152741978
Unclassified Flavobacteriales Order	0.343177712336854	0.0870620785259866	0.222944104991323	0.389386448774396	0.289224057581028	0.232109352996105	0.20237794581137	0.695568249165972	0.370320390349971	0.647395381801726	0.86797152741978
Unclassified Mollicutes Class	0.348573721500364	0.0847229295861942	0.384209024299149	0.290601598917486	0.0969084629918917	0.0549376256056155	0.0830206814239726	0.697348120165526	0.368435773804999	0.818130128480589	0.86797152741978
Unclassified Spartobacteria Class	0.350549076810584	0.118091030366575	0.154925366275079	0.379258593096358	0.0983154638145885	0.100178805608633	0.0755200321982129	0.697348120165526	0.4263528793551	0.599793585958797	0.86797152741978
Thermoanaerobacteraceae	0.353038782852041	0.138538589746539	0.838352246882528	0.887808769303868	-0.173051600321911	0.0267744068497696	0.0229808621519139	0.697348120165526	0.448440038332009	0.955678236618742	0.989366229999145
Thermoactinomycetaceae	0.35566445670326	0.157004383272228	0.657960238435609	0.738480491315856	0.126311068508048	-0.0436354595621998	0.0402312724183099	0.697348120165526	0.483470886350175	0.907324164418055	0.959402910836175
Acidaminococcaceae	0.355987550931624	0.90051490477678	0.183543703356447	0.247901711631739	-0.0249455543907979	0.303357108053613	0.324881904610758	0.697348120165526	0.969879535776005	0.613448228619241	0.848445245385404
Unclassified Synechococcales Order	0.358257192193984	0.139580674182811	0.67253617040198	0.172494756489656	0.283570253645328	0.0892379907466103	0.355069319998364	0.697348120165526	0.448440038332009	0.921402836309236	0.746387730363199
Thermodesulfobiaceae	0.361532968230276	0.136565767495803	0.364715144162171	0.776021680277813	-0.265912467410324	-0.182720308086263	0.0708428893193863	0.697348120165526	0.448291975910135	0.818130128480589	0.959402910836175
Ectothiorhodospiraceae	0.363201304706777	0.56141358610247	0.894351216026476	0.161760328378952	0.0658570165057367	-0.016975844546455	-0.223823441052214	0.697348120165526	0.818525445129958	0.96143035181534	0.740176048037023
Candidatus Brocadiaceae	0.371418421651587	0.412060301710682	0.107932532817826	0.937818804561682	-0.0594725215877289	-0.133297958322429	0.0078599651152215	0.697348120165526	0.727732228752198	0.534354506737432	0.9898110293099
Unclassified Propionibacteriales Order	0.372196240774394	0.377855094526792	0.308077666562153	0.762294819297753	0.0459577150288249	-0.0597768295133772	-0.0216891398999233	0.697348120165526	0.692500842060851	0.755641525187735	0.959402910836175
Thermodesulfobacteriaceae	0.373591742745729	0.192673301346439	0.154316914885666	0.996805627956423	-0.108686178875584	-0.132522992955368	-0.000447302171016853	0.697348120165526	0.514932185899333	0.599793585958797	0.996805627956423
Prolixibacteraceae	0.374393514250446	0.0817254506543463	0.511880290651624	0.532092374946118	0.110484408537455	0.0455422877388094	0.052777861555921	0.697348120165526	0.368435773804999	0.859803870241338	0.914496699522792
Staphylococcaceae	0.376957691504326	0.854094818882879	0.900692746079344	0.115426269855098	0.0176813763212362	-0.013461035598097	-0.212051709930459	0.697348120165526	0.95961257984224	0.96143035181534	0.656503154908926
Anaerolineaceae	0.380289189615632	0.323044254680226	0.513238539287186	0.469575755773567	0.0760068907667066	-0.0566035551783035	-0.0774192947331886	0.697348120165526	0.659184898063705	0.859803870241338	0.897543533187451
Immundisolibacteraceae	0.380376849691663	0.118036704277781	0.89760265884613	0.358939756745999	0.178476643230543	0.0160939570159421	0.140358561136533	0.697348120165526	0.4263528793551	0.96143035181534	0.86797152741978
Moraxellaceae	0.382708635597483	0.28705359206841	0.859949572326574	0.122244159452788	0.100446083584815	0.0184464652554113	0.200431058240525	0.697348120165526	0.606225068564055	0.955678236618742	0.656503154908926
Coxiellaceae	0.383310556117474	0.132465481464978	0.209904126517799	0.869846580671252	0.10478080785369	0.0967293398537567	0.0152284646981933	0.697348120165526	0.439610718707948	0.633910462083752	0.981189176190034
Clostridiales Family XVII. Incertae Sedis	0.396857822064483	0.185057483973804	0.646648815564792	0.922969515186552	0.109275182824061	-0.0418621801659958	0.0108027473553103	0.717671031517808	0.507823921187891	0.90662869410237	0.9898110293099
Coprothermobacteraceae	0.401967762352532	0.329094107715867	0.320271904715332	0.479899516334648	0.143267575268936	0.163945098105538	-0.142902542668993	0.722584906133718	0.664683938394177	0.755641525187735	0.900659427169536
Emcibacteraceae	0.426744311727408	0.770673916018869	0.308111297811821	0.140162897151526	-0.0177536682686087	-0.0694996969938442	-0.123321543892105	0.748796313940601	0.923585407292454	0.755641525187735	0.705486582329349
Unclassified Negativicutes Class	0.428222122252947	0.265118866380815	0.686908853791586	0.577377853587772	0.062942660066492	-0.0251540383232334	-0.0423576181747668	0.748796313940601	0.58018766410874	0.921402836309236	0.914496699522792
Thermotogaceae	0.428543945943362	0.650115761034986	0.184829208025633	0.196892063849268	-0.0505231303053309	-0.166675302022778	-0.198261862929308	0.748796313940601	0.860075026675687	0.613448228619241	0.798488402824635
Rhodocyclaceae	0.429278799367169	0.635226856115755	0.206319229846626	0.9591419003006	0.0192162093989975	-0.0574715601326052	-0.00280582960337167	0.748796313940601	0.850386376921068	0.629377852663446	0.990706323398539
Pelagibacteraceae	0.431256747435239	0.175034633013394	0.422167017733681	0.745677073348618	0.176967891859578	0.11801720902335	-0.0589112039395527	0.748796313940601	0.498683577075897	0.844334035467363	0.959402910836175
Simkaniaceae	0.431425690813459	0.17795404121986	0.73775801703463	0.76440528055982	0.0575414673579546	-0.0157387489497821	0.0171404795543958	0.748796313940601	0.50226280792895	0.937506382874455	0.959402910836175
Thermaceae	0.435331509720085	0.24595554188858	0.541955254983003	0.862760373849108	-0.0930810335925907	0.0540969288609702	-0.0186175130910865	0.751257805345517	0.569674310665742	0.859803870241338	0.981189176190034
Unclassified Nostocales Order	0.442757266067827	0.126581332738013	0.782290094319082	0.93841999088769	-0.156935556602951	-0.0317767574144717	-0.011009897861926	0.759731217911839	0.432405353266214	0.937506382874455	0.9898110293099
Rhodobacteraceae	0.449786116479526	0.678804261807744	0.138012092933373	0.342648241041032	0.0324982233533517	0.131245016290622	0.101315831088975	0.767431678965067	0.870218008722486	0.587037353040544	0.86797152741978
Alcaligenaceae	0.458687400678331	0.146887469173015	0.383920476697228	0.990834470698142	0.140662056141037	0.0931231132828048	-0.00148773550262176	0.778222443847506	0.462083496773442	0.818130128480589	0.996805627956423
Pectobacteriaceae	0.474641330890336	0.118588218098769	0.500409555206041	0.560870430332705	0.218531978752296	0.103727989134468	0.108980967428334	0.800791519155763	0.4263528793551	0.859803870241338	0.914496699522792
Erwiniaceae	0.478479866753468	0.252447588587351	0.698679634155017	0.467474202732987	0.120909652322511	-0.0451652150735857	0.10341378743666	0.800894565011765	0.569674310665742	0.921402836309236	0.897543533187451
Peptococcaceae	0.480006345255396	0.69727113307456	0.129903812981031	0.80445049028251	0.0291412517547706	0.131018209057084	0.026200854246578	0.800894565011765	0.878260941327844	0.569451924600582	0.959402910836175
Unclassified Bradymonadales Order	0.484405027431722	0.580852311661587	0.205389424135903	0.205128630055734	0.0874818166711645	0.231507499682399	0.287806487215846	0.803792957606484	0.819707467858874	0.629377852663446	0.805025569510068
Thermoanaerobacterales Family III. Incertae Sedis	0.499905275269459	0.509524662530244	0.318614408621529	0.963873374242671	0.0549591652794777	-0.0938242728541442	0.00521478236305481	0.814827734219763	0.80143983377153	0.755641525187735	0.990706323398539
Solibacteraceae	0.505708442520462	0.792249345764409	0.517271173077692	0.28935051066476	-0.0357173479214201	0.100010900264748	-0.203849790497997	0.814827734219763	0.945688942374907	0.859803870241338	0.86797152741978
Alicyclobacillaceae	0.506137789841909	0.291315110136696	0.291120539980259	0.207920511330415	-0.145499212926303	-0.163312062202377	-0.240105974613726	0.814827734219763	0.60673905697436	0.738810109865867	0.805025569510068
Melioribacteraceae	0.506380117015868	0.160478848886947	0.832831242874708	0.43744519262206	0.0441612907327167	0.00729806606843394	0.0327902210470934	0.814827734219763	0.483470886350175	0.955678236618742	0.889243664040116
Rhodothermaceae	0.510147801429626	0.40786386778635	0.165917326143821	0.989402199754672	-0.0565048387565086	-0.106803465480437	-0.00124047461867842	0.814827734219763	0.724558165126339	0.599793585958797	0.996805627956423
Unclassified Bacteriovoracales Order	0.512913202638756	0.344672698055598	0.498666132636128	0.887465902312551	0.078930537651926	-0.062704715574966	-0.0159139130104382	0.814827734219763	0.668655485883945	0.859803870241338	0.989366229999145
Cyclobacteriaceae	0.514838116772325	0.719411750889122	0.6253129941219	0.226592733610278	-0.0302580283059166	0.0468770424226019	0.145219570646338	0.814827734219763	0.88947349506953	0.903562316865138	0.839332058426138
Microbacteriaceae	0.51818281492188	0.204146143625638	0.390101783116572	0.255657342152556	-0.113771005752401	-0.0866713138060623	-0.142369943249491	0.814827734219763	0.540808205043356	0.818130128480589	0.848445245385404
Unclassified Sphingomonadales Order	0.519665873393131	0.165260389232336	0.317631754215283	0.438732801132375	0.0843689636235994	0.0672023943982022	0.0632002476727907	0.814827734219763	0.48930036811927	0.755641525187735	0.889243664040116
Methylophilaceae	0.520051067946819	0.161690594441615	0.537080738390103	0.995699973998888	0.13096866350992	0.0637448757067825	0.000677369141126357	0.814827734219763	0.483470886350175	0.859803870241338	0.996805627956423
Unclassified Planctomycetales Order	0.520734280478193	0.568731352124305	0.283637369786567	0.544149653096715	0.0213919032680834	0.0450203887477741	-0.0308349704369063	0.814827734219763	0.818525445129958	0.732123809192677	0.914496699522792
Polyangiaceae	0.525633039924675	0.170532072144401	0.463518361210128	0.331416089983732	0.118993061317601	0.0702055320024003	0.113489585856541	0.818253495140473	0.498683577075897	0.853669246510155	0.86797152741978
Opitutaceae	0.529778427037038	0.941523947357914	0.202379860188322	0.557903842662192	-0.0062822778207269	0.122767245375171	0.0680970915028951	0.820477358795823	0.983067807770322	0.629377852663446	0.914496699522792
Comamonadaceae	0.535349981132661	0.172204504498098	0.684766686875868	0.965367513726829	0.199387615721377	0.065708650261071	-0.00861451434211869	0.822865693086676	0.498683577075897	0.921402836309236	0.990706323398539
Unclassified Epsilonproteobacteria Class	0.537638714568622	0.351348226805479	0.600021186134272	0.480197465995874	0.0323348023293597	0.0201812735325276	-0.0331467373157784	0.822865693086676	0.675841812071685	0.892642355726847	0.900659427169536
Planococcaceae	0.541755575293471	0.291081663637553	0.941968397754279	0.586357031095204	0.106971853627292	-0.00826297512076648	-0.0764056500065355	0.822865693086676	0.60673905697436	0.980462370874505	0.91669235941403
Oscillospiraceae	0.542219446769035	0.497320536642021	0.154167801582711	0.772956345982339	0.0894437831932576	0.216574387150484	0.0537763344290446	0.822865693086676	0.794660328390954	0.599793585958797	0.959402910836175
Halomonadaceae	0.553250795498784	0.836053184290586	0.90919708925694	0.186754372047442	-0.0319359143481672	0.0197860358386706	-0.28518198635905	0.828568999987464	0.950603748693376	0.965587340594432	0.780288096821141
Thioalkalispiraceae	0.557676372577144	0.184638289125365	0.738066679312477	0.967742931796586	0.0495841856802177	0.0138683462571593	-0.00205823852921619	0.828568999987464	0.507823921187891	0.937506382874455	0.990706323398539
Methylococcaceae	0.558190676345057	0.391603541829996	0.489149659574288	0.906631683553778	0.0775789425684503	-0.0702650758954824	-0.0146177774733426	0.828568999987464	0.708169279237477	0.858855797624622	0.9898110293099
Streptomycetaceae	0.561047516143677	0.665874592729835	0.187596147998073	0.389540597486385	-0.0235012170520791	-0.0813620461622534	-0.0649206022107927	0.828568999987464	0.869985365271833	0.613448228619241	0.86797152741978
Chthonomonadaceae	0.561686577103111	0.833461423592895	0.226023776340858	0.343744746117476	0.0245714615900194	0.16174220792841	0.156008790597018	0.828568999987464	0.950603748693376	0.650087432904181	0.86797152741978
Spiroplasmataceae	0.562439221845795	0.214390010045355	0.855208502932731	0.379103563324919	0.16391657516042	0.0269628400755936	0.161436396734549	0.828568999987464	0.542326713583288	0.955678236618742	0.86797152741978
Aerococcaceae	0.575287363472408	0.577866695357083	0.3720299830632	0.751724441211811	0.0411492647665107	-0.0746299534910242	0.0324818315810646	0.8423818573096	0.819322732384221	0.818130128480589	0.959402910836175
Dehalococcoidaceae	0.577394186963865	0.340187363450939	0.618303803314998	0.634729564154389	-0.0620487595431903	0.03591215977746	-0.0416616648993161	0.8423818573096	0.668655485883945	0.897826647379768	0.91846290486758
Chitinophagaceae	0.581168013267356	0.544954058844614	0.613085848500079	0.169731352520774	0.053283625480579	0.0503666346668869	0.171079040985307	0.843811250032411	0.818525445129958	0.897826647379768	0.746387730363199
Unclassified Clostridia Class	0.597480775944722	0.251017555801423	0.969578782679646	0.425821321989284	-0.164594875690406	-0.00613243791550592	-0.159035310858888	0.861106019013537	0.569674310665742	0.985901657808933	0.883853287269486
Natranaerobiaceae	0.599088016157794	0.370743751961809	0.748109779311189	0.613986771254774	-0.0341740544047223	0.0136899970111912	0.0264382573630291	0.861106019013537	0.692500842060851	0.937506382874455	0.91846290486758
Acidobacteriaceae	0.601633675535948	0.186650514078993	0.433124112815554	0.578373740426666	0.147522703542813	0.0985077126240432	0.0863146671755176	0.861106019013537	0.507823921187891	0.851602776150602	0.914496699522792
Kosmotogaceae	0.624845700169895	0.261977994634877	0.982399629123562	0.520559526139351	0.094189847433341	-0.00209622958665313	0.0760179633410423	0.887997144862011	0.577498937078343	0.988948959984386	0.914496699522792
Anaplasmataceae	0.626302622038438	0.944005510772825	0.331302340765636	0.337616506226374	-0.00515574640592285	-0.0798350542623933	-0.0958727359706339	0.887997144862011	0.983067807770322	0.775607030319552	0.86797152741978
Unclassified Gammaproteobacteria Class	0.631025088364112	0.344155523399861	0.729993466781311	0.816445523459924	0.097413611756515	-0.0400780723166868	-0.0333654535407057	0.890512040588607	0.668655485883945	0.937506382874455	0.959402910836175
Cytophagaceae	0.64260299185861	0.604822308557223	0.232263118804524	0.422339111476434	-0.0423845337036991	-0.110649035045653	-0.0908911509111721	0.902633039726978	0.834047201754709	0.655546372700618	0.883853287269486
Flammeovirgaceae	0.647584775333104	0.25276939612321	0.994641978339822	0.943925749805467	0.0939930494426125	-0.000612878957701633	0.00787313257699901	0.90447968607899	0.569674310665742	0.994641978339822	0.9898110293099
Unclassified Planctomycetes Phylum	0.654400045085586	0.634134146983099	0.682195590217921	0.382761961044472	0.0511258296669291	-0.0500948691683386	-0.133062495969559	0.90447968607899	0.850386376921068	0.921402836309236	0.86797152741978
Petrotogaceae	0.658576192251473	0.813359804725127	0.404459681123911	0.434801042833174	-0.0191171546166757	0.0772095013315758	0.0897289819911799	0.90447968607899	0.947041719999015	0.830930773465449	0.889243664040116
Bartonellaceae	0.666731910476528	0.226614830861141	0.749987884939038	0.599285345725982	0.0769096872573217	0.022692203405285	0.0462871615186469	0.90447968607899	0.562797983492819	0.937506382874455	0.91846290486758
Oscillatoriaceae	0.668168242004935	0.721592736066341	0.798149783719592	0.221555697719351	0.031357773270096	0.0256361664037657	0.153538380909755	0.90447968607899	0.88947349506953	0.952399748566101	0.836372758890549
Glycomycetaceae	0.67476978815323	0.333092076509156	0.386952435562563	0.354240087378416	-0.0994719428012791	-0.0999865723640188	-0.132065692029112	0.90447968607899	0.664683938394177	0.818130128480589	0.86797152741978
Xanthomonadaceae	0.677686116724897	0.241511137533568	0.48657310163211	0.51907678168136	-0.182584850553211	-0.119994658342879	-0.135254477343923	0.90447968607899	0.569674310665742	0.858855797624622	0.914496699522792
Enterococcaceae	0.678330209916559	0.979086125164611	0.374051200267913	0.375130901346937	-0.00283910225157766	-0.108101273255225	-0.131909756645577	0.90447968607899	0.988752507153605	0.818130128480589	0.86797152741978
Unclassified Corynebacteriales Order	0.678355364116969	0.435803603610394	0.745251270784935	0.538926516995059	-0.0384593761506545	-0.0179986699646626	0.0420371573867272	0.90447968607899	0.74357451011491	0.937506382874455	0.914496699522792
Unclassified Cytophagales Order	0.678623016471021	0.491221705525437	0.314033043541464	0.343882008642775	-0.0506792688811474	-0.083366967928877	-0.0961246777351578	0.90447968607899	0.794660328390954	0.755641525187735	0.86797152741978
Sutterellaceae	0.68583248332091	0.879295527304567	0.518580712896407	0.345981353318047	-0.0438206577076741	0.208197892551555	0.371945479091938	0.90447968607899	0.963338583023086	0.859803870241338	0.86797152741978
Unclassified Bacteroidales Order	0.686919053566518	0.235323970554684	0.570054553295693	0.575914130464061	-0.097007370923285	-0.0515356188309448	-0.0621189982219444	0.90447968607899	0.569674310665742	0.874627366323278	0.914496699522792
Unclassified candidate division Zixibacteria Phylum	0.687715900101137	0.697955714962525	0.232109224804163	0.724309474746862	-0.022808945834697	-0.0799100081196267	-0.0288788062723485	0.90447968607899	0.878260941327844	0.655546372700618	0.959402910836175
Unclassified Bacteroidia Class	0.69348445687848	0.803177091230338	0.50332299940073	0.400669761837156	-0.0317048619180148	0.0968633608268643	0.150992570241874	0.90447968607899	0.947041719999015	0.859803870241338	0.86797152741978
Rubrobacteraceae	0.695309209287208	0.427314994503293	0.654836381846405	0.856127050741581	0.0288649293765456	-0.0180379074270965	-0.00889228598405846	0.90447968607899	0.737423590514254	0.907158657420249	0.981189176190034
Unclassified Burkholderiales Order	0.69662490418154	0.882842486851276	0.386972149450163	0.347372316520778	0.0282688458403405	0.186511311071868	0.248355937551493	0.90447968607899	0.963338583023086	0.818130128480589	0.86797152741978
Unclassified Coriobacteriia Class	0.698902380521028	0.590682522223158	0.473425287950463	0.786821829435847	-0.0767937379113768	0.114063346931369	-0.0522095260490535	0.90447968607899	0.823666465138045	0.853669246510155	0.959402910836175
Halobacteroidaceae	0.699580448863826	0.544781289234194	0.804178595643562	0.460606080672413	0.0187384159102634	0.0086905749407903	-0.03215290474043	0.90447968607899	0.818525445129958	0.952399748566101	0.897543533187451
Blattabacteriaceae	0.702732873141013	0.448870577784838	0.740423835425683	0.276650999741578	0.0391488921286444	0.0189991115543575	0.0764493427399276	0.90447968607899	0.757312371458218	0.937506382874455	0.86797152741978
Kangiellaceae	0.709293148430816	0.485935102827275	0.474903711149853	0.662619283178438	0.0481037706374733	0.0548961675357354	-0.0407054010543284	0.90447968607899	0.793256221912632	0.853669246510155	0.940299441388596
Fimbriimonadaceae	0.710869140892712	0.759515428305883	0.712456126218495	0.361926959029983	-0.026724392691243	0.0358469533873482	0.108536280147486	0.90447968607899	0.918906365809324	0.931436147696906	0.86797152741978
Shewanellaceae	0.713608489643631	0.740655633002631	0.260980025590288	0.605926039682912	0.0326664900612664	0.124372354244714	0.0690110955673181	0.90447968607899	0.905578952092286	0.69748644007316	0.91846290486758
Syntrophomonadaceae	0.715226631835015	0.403707848640858	0.29672943673114	0.808314911477296	-0.0433949081525293	-0.0604933057056283	-0.0170002908655487	0.90447968607899	0.721594499791984	0.740597437130613	0.959402910836175
Rhodanobacteraceae	0.715796837658539	0.968230054109559	0.461649536512138	0.536172276789199	0.00378031651484068	-0.0781585628846992	0.0800325439840262	0.90447968607899	0.988752507153605	0.853669246510155	0.914496699522792
Selenomonadaceae	0.722793327086447	0.508669771315267	0.617173803600748	0.663191327866791	-0.171648202710398	0.145835951334009	-0.156417475935581	0.909008191209782	0.80143983377153	0.897826647379768	0.940299441388596
Cellvibrionaceae	0.725400576428998	0.562117954539692	0.85821352675557	0.466846638288973	0.0414812904050273	0.0141961510718284	-0.0705862588525699	0.909008191209782	0.818525445129958	0.955678236618742	0.897543533187451
Unclassified Proteobacteria Phylum	0.732379383931046	0.855296762186062	0.392932958253762	0.384624442277104	-0.0149449878184844	-0.0782548964852757	-0.0969250751022159	0.910789812911029	0.95961257984224	0.81838450615611	0.86797152741978
Calditrichaceae	0.732854054759536	0.594197011434016	0.340665236508627	0.397036567428816	-0.0538712269459253	-0.10764277738979	-0.11628140914867	0.910789812911029	0.823666465138045	0.791391549427735	0.86797152741978
Wenzhouxiangellaceae	0.738275047489393	0.573339839816652	0.350717494670234	0.853510309496715	0.0271005591217061	0.0509616904382858	-0.0124009727525125	0.910901625426542	0.818525445129958	0.808524300690158	0.981189176190034
Leuconostocaceae	0.738976484203651	0.989844041329786	0.313971804007298	0.713277863732573	-0.00175342695829993	-0.159424274382591	-0.0718522630170636	0.910901625426542	0.99313255973952	0.755641525187735	0.959402910836175
Marinifilaceae	0.746300768270938	0.482789005610504	0.860743312451317	0.44306036755887	-0.0912740809228842	0.0254921835039613	-0.137292913952955	0.912225233404049	0.793256221912632	0.955678236618742	0.892028206685192
Unclassified Kiritimatiellaeota Phylum	0.750757653800553	0.374513752848707	0.826657148096214	0.902770026346239	0.0701476839667336	-0.0192816928188598	0.0131901484599349	0.912225233404049	0.692500842060851	0.955678236618742	0.9898110293099
Egicoccaceae	0.752488282177815	0.504949059434018	0.965945449626662	0.349999058455874	-0.0967564778537209	-0.00689497616024341	-0.185423924216485	0.912225233404049	0.80143983377153	0.985525424956932	0.86797152741978
Bacillaceae	0.760311824293294	0.727821478570933	0.47861741367705	0.614141455251365	0.0590725019260898	0.135880246514224	-0.119089871630163	0.912225233404049	0.893504416782203	0.853669246510155	0.91846290486758
Vicinamibacteraceae	0.761192595569155	0.968533804032722	0.681157412595857	0.319627492814815	-0.00123868278906349	-0.0143717828878639	-0.0425866212343084	0.912225233404049	0.988752507153605	0.921402836309236	0.86797152741978
Unclassified Rhodospirillales Order	0.76272883323902	0.378353109072982	0.845772541856339	0.78443919401551	0.155483869808274	0.0388054882283268	-0.0676692863562392	0.912225233404049	0.692500842060851	0.955678236618742	0.959402910836175
Sandaracinaceae	0.76436957738267	0.360871214184351	0.94475016531285	0.995201200604245	0.118065176382774	-0.0101655146764109	-0.00109568158677754	0.912225233404049	0.689766497997937	0.980462370874505	0.996805627956423
Natrialbaceae	0.768471159989763	0.837286745537875	0.752153915103469	0.374961588991454	0.00687374518892422	-0.0119727951307698	-0.0418172529558343	0.912225233404049	0.950603748693376	0.937506382874455	0.86797152741978
Halanaerobiaceae	0.777729489384699	0.808871952479682	0.478226390092675	0.363330909231067	-0.0110251830371776	-0.0365432275231019	-0.0579182959854606	0.912225233404049	0.947041719999015	0.853669246510155	0.86797152741978
Unclassified Parachlamydiales Order	0.778254779758255	0.652176096386531	0.856980018720544	0.314514263544981	-0.0649621906742364	-0.0293073822561909	-0.203408960499799	0.912225233404049	0.860075026675687	0.955678236618742	0.86797152741978
Desulfobulbaceae	0.779244963704265	0.941332567606746	0.383733492273166	0.648951319510886	0.00528102808657719	-0.0708539304791726	-0.0455498854257373	0.912225233404049	0.983067807770322	0.818130128480589	0.928830798541647
Spirochaetaceae	0.78083120688518	0.524232809573777	0.648886103981422	0.792454642269401	-0.0822744550066879	0.0663280444441223	-0.04730811451447	0.912225233404049	0.811888761493748	0.90662869410237	0.959402910836175
Paludibacteraceae	0.781499094865475	0.621196719625295	0.853822298021116	0.405217317876495	-0.0528511980817161	0.0218962294055322	-0.120886463287474	0.912225233404049	0.841261925232463	0.955678236618742	0.86797152741978
Zoogloeaceae	0.783000122956741	0.417026443539213	0.767220613216204	0.746632099127273	0.0544980460316118	0.022167817891976	-0.0296612490469891	0.912225233404049	0.727988358085795	0.937506382874455	0.959402910836175
Unclassified Tenericutes Phylum	0.785359472467062	0.389747754867285	0.875448017417208	0.800824161867288	0.234449670353746	-0.0474389979635891	0.0932366061662018	0.912225233404049	0.708169279237477	0.959575247733903	0.959402910836175
Unclassified Tissierellia Class	0.799012950516992	0.641621618537449	0.651451743775544	0.631628295630675	0.0523638801531418	-0.0569860048913765	-0.0742813074461476	0.919835208115181	0.853611140080659	0.90662869410237	0.91846290486758
Endomicrobiaceae	0.800210176871771	0.710703423215475	0.525253177799498	0.729552443967664	-0.0494386317872602	0.0970717883993904	0.065516155974328	0.919835208115181	0.886100587763568	0.859803870241338	0.959402910836175
Unclassified Verrucomicrobia Phylum	0.802154102275414	0.680037914101016	0.570535070085052	0.688200311872885	0.039845854982732	-0.0622371982760997	-0.054495274275782	0.919835208115181	0.870218008722486	0.874627366323278	0.957771862606503
Nitrosomonadaceae	0.804094354113933	0.495341781173777	0.634438845945307	0.374635779609958	-0.101241275164332	-0.0784369796967637	-0.178869496349446	0.919835208115181	0.794660328390954	0.904711963695511	0.86797152741978
Hungateiclostridiaceae	0.812196774183126	0.867464351976595	0.421878339834987	0.485481074042483	0.0249131047744318	0.137296619323982	0.147906597466972	0.921482442350454	0.95961257984224	0.844334035467363	0.900659427169536
